Address,Txns,First Transacted,Last Transacted,Ⱥ In,Ⱥ Out,Ⱥ Net
VLK6A6PQORQ4NEZ67WARJK4TH4HUHTXVZSGJ3FZYWEEK7TFVEGJNUDUX3Q,1,"3/2/2023, 4:00:20 AM","3/2/2023, 4:00:20 AM",4059.63643,0,4059.63643
VMC3HMCDXNHJF2CBTQAMYE2PY6XXSCCR4V7TOMNOJZMGK7ZX6TUEHNY75E,7,"2/14/2023, 8:48:51 AM","7/5/2023, 12:55:51 AM",263605.531017,0,263605.531017
VOF4ZIVWMQU3VNMDLK5HEFRUV4A7DUKFU2OCAFSSBMFPACOV4W4UHWVTBM,4,"2/14/2023, 8:48:07 AM","3/29/2023, 9:34:03 AM",237531.367856,0,237531.367856
VORIOSPNJLPGDVZJSBJF5DPJXAGKWZ7XIARLEFTKHNZOKX4MCG5A665GAY,1,"3/2/2023, 4:01:27 AM","3/2/2023, 4:01:27 AM",127.9644,0,127.9644
VQORX4MFYFRMEXQRBAR22Y37ZRPK6PUIBXI37EQZYCOWXLVBD6PYQ77BIM,2,"4/19/2023, 9:42:51 PM","4/20/2023, 7:28:06 AM",45113.882,0,45113.882
VRCVYX33R36WU2UE2QLAVZTGET3SROYKA56OGN6DPFFPZ3T2ZURAKULK7Y,2,"2/23/2023, 4:00:16 AM","3/2/2023, 4:00:20 AM",3005.832917,0,3005.832917
VSFE76W7BPZPURIPYS6EBKT3BBDWDKJ2HDNEKHHKNRSKROISF3G3BWLQEM,1,"7/4/2023, 1:10:52 AM","7/4/2023, 1:10:52 AM",1,0,1
VSUISARCKPGAPNKMAMM5B3QB7PITAIYIRBVPXJEZVGZUPJX5WA33WO6L7M,1,"2/14/2023, 8:55:34 AM","2/14/2023, 8:55:34 AM",2770.854604,0,2770.854604
VU57SEY7EFA4O5JSHEN7KRLIDMD7MDQVIQ4AMLXSSDVT6EK6MLR5C6JTBE,1,"3/2/2023, 4:00:46 AM","3/2/2023, 4:00:46 AM",11250.204,0,11250.204
VUYMYDHJHF4AMLGUIM35MM3GMOCAITEZWXQVVATCY4R4I2KPNXGFUZ3G6Y,2,"6/5/2023, 8:46:23 PM","6/29/2023, 10:39:15 PM",44531.723189,0,44531.723189
VYICMNIQ3QXPNGYMMJ7XB2AI6R2VCKBSEG5GNA3AUOPVC252CQUUJSQIOM,2,"3/20/2023, 8:15:59 AM","6/7/2023, 5:07:42 AM",254258.447464,0,254258.447464
VYRF45D773XAWMQAZQUV5EX2JQO2FGOR2GO6C3Q742LBY7PZ4QP3RQSY3Q,1,"3/2/2023, 4:00:53 AM","3/2/2023, 4:00:53 AM",7567.296933,0,7567.296933
VZVHRPYPJ2X4JS5IFMJ4ILBUS7B3CRHEC2KG4DNLPF4DCRKGK2MSPIRQ7E,2,"7/1/2023, 9:20:14 AM","7/1/2023, 12:20:13 PM",135599.898,0,135599.898
W32NJFIKN2DRLRJFDC4EK62RIZPGIWJYTE74SCMP6X2POIB35KLH4EU3GE,2,"2/23/2023, 4:00:05 AM","3/2/2023, 4:00:05 AM",224.251611,0,224.251611
W4XWKHGKPZSA45YHXDJ34GCF3XNTKNHGBFFL7Y76SNXEJ37A5C4EDCFWZA,1,"4/19/2023, 11:17:29 AM","4/19/2023, 11:17:29 AM",31928.031,0,31928.031
W5LVB2BDQ27ZSLOG6AXB2EC4TICPAKMAEWCD6RBTHCDKVLK75P72DNLIOE,1,"3/29/2023, 9:24:01 AM","3/29/2023, 9:24:01 AM",175799.991,0,175799.991
W7BI2T7REBGT3VZ7DFGF6FZUJAFTQGH443PALUF377G6S2AU7QMC25WMI4,1,"2/14/2023, 8:49:13 AM","2/14/2023, 8:49:13 AM",11432.423928,0,11432.423928
WFLLBDFQ7375SZIB7RCDEG5YNO2JYLSUWJ7RMJN6AMOO44HCJCF22RTRFU,1,"6/29/2023, 10:29:14 PM","6/29/2023, 10:29:14 PM",4999.991,0,4999.991
WIFV6NCUQQSZBFRSPB3X5ZUJV2PGBUWKHOOA7XJHDNCEJ66IU6OLPKU6KI,1,"2/14/2023, 8:48:29 AM","2/14/2023, 8:48:29 AM",23.996405,0,23.996405
WIIH6M3UCNMAZFEW25O2XV7HAVKHFFXNYPZAFC3FCB5RJJXE77P6KW2TAY,1,"2/23/2023, 4:00:12 AM","2/23/2023, 4:00:12 AM",3653.399095,0,3653.399095
WK7ODRMFIMN4D5WOTXLNN47AUX5DUGGICLR3T56UVZ4MZE3UJTGB4ERW4I,2,"4/20/2023, 12:33:18 PM","4/23/2023, 2:40:10 AM",67292.4783,0,67292.4783
WKOR4JAMYQPCIQCBKQ2FQ5SZUX2CLSGF6SNG4G7X26SW56MF2Q7XAYWDGE,1,"6/29/2023, 11:09:27 PM","6/29/2023, 11:09:27 PM",133.200149,0,133.200149
WKZCOKQMUESRDOGRAFXUPW4VVEQVJ5QPBXBUUOWFYOLC5I5XQMDO5OFVN4,1,"6/29/2023, 10:39:12 PM","6/29/2023, 10:39:12 PM",2282.858975,0,2282.858975
WLD7QSKJJ5FD5IK57ZY7UBF6HEI7SED2MS43X2M7ASQ6MS2KPQE5OQFJYE,2,"2/23/2023, 4:00:52 AM","3/2/2023, 4:01:23 AM",2715.998,0,2715.998
